时间,,No,1T,1RH,2T,2RH,3T,3RH,4T,4RH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:35:55,,1308,30.4,52.4,33.6,43.6,33.2,44.4,32.8,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:37:55,,1309,30.2,52,33.3,45.4,32.6,46.6,32.3,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:39:55,,1310,30.3,52,33.2,45.3,32.7,45.6,32.4,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:41:55,,1311,30.3,52.1,32.6,44.9,32.1,46.3,32,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:43:55,,1312,30.2,51.8,33.2,46,32.3,47,32.1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:45:55,,1313,30.5,51.5,33.7,44.2,32.6,45.6,32.6,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:47:55,,1314,30.4,51.9,33.6,44.1,32.6,45.9,32.8,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:49:55,,1315,30.3,51.8,33.5,45.2,32.4,47,32.4,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:51:55,,1316,30.2,51.7,33.3,45.4,32.3,47.3,32.5,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:53:55,,1317,30.2,51.8,33.1,44.8,31.6,48.1,32.3,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:55:55,,1318,30.2,51.8,33.3,45,33.1,44.6,32.5,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:57:55,,1319,30.2,52,33,45.3,32,47,32.4,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:59:55,,1320,30.2,51.7,32.8,46.1,31.7,48.1,32.3,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:01:55,,1321,30.2,52,32.2,46.7,31.7,47.1,32.1,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:03:55,,1322,30.1,52,33.3,45.6,32.8,45.9,32.5,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:05:55,,1323,30.1,52,32.3,45.6,30.8,49.2,31.9,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:07:55,,1324,30.2,52.2,33.1,45.9,32.6,45.9,32.4,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:09:55,,1325,30.1,52.1,33,45.8,32,47.5,32.4,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:11:55,,1326,30.2,52.6,33,46.6,32.1,48.2,32.3,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:13:55,,1327,30.1,52.3,32.1,46,30.8,49,32.1,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:15:55,,1328,30.2,52.1,32.5,47.6,31.4,49.3,31.9,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:17:55,,1329,30.1,52.1,32.2,46.1,30.6,49.4,32,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:19:55,,1330,30.3,52.2,33.3,45.2,32.4,47.1,32.4,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:21:55,,1331,30.1,52.1,31.9,48.2,30.7,50.4,31.5,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:23:55,,1332,30.1,52,33,46.1,32.3,47.3,32.2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:25:55,,1333,30.3,52.5,33.7,44.6,32.4,46.8,32.1,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:27:55,,1334,30.3,52.3,32.7,45.5,31.6,47.6,31.9,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:29:55,,1335,30.2,52,32.5,47.2,31.3,49.5,31.9,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:31:55,,1336,30.4,52,32.9,46,31.9,47.4,32.1,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:33:55,,1337,30.2,52.1,32.8,46.4,32.3,47.2,32.2,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:35:55,,1338,30.2,52.1,32.8,46.9,31.8,48.4,32.2,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:55,,1339,30.2,52.2,32.9,46.3,32.2,47.1,32.1,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:39:55,,1340,30.2,52.2,33.2,45.8,32.4,47,32.2,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:41:55,,1341,30.1,52.2,32.9,46,31.8,48.1,32,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:43:55,,1342,30.2,52.4,33.2,45.5,32.2,46.6,32,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:45:55,,1343,30.1,52.2,33.1,46,32.2,47.4,32,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:47:55,,1344,30.1,52.2,32.6,45,31.1,48.6,32,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:49:55,,1345,30.1,52.3,32.2,47.4,31,49.9,31.8,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:51:55,,1346,30.1,52.3,31.8,47,30.3,50.4,31.7,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:53:55,,1347,30,52.5,31.6,47,29.1,53.1,31.5,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:55:55,,1348,30,52.2,32.3,47.8,31.1,49.9,31.8,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:57:55,,1349,30.1,52.2,31.7,46.9,29.7,51.7,31.8,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:59:55,,1350,30,52.4,31.5,47.3,28.9,54.3,31.5,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:01:55,,1351,30.2,52.6,32.6,47,32,48.3,32.2,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:03:55,,1352,30.1,52.3,31.7,47,29.6,51.7,31.5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:05:55,,1353,29.9,52.5,31.3,48.5,29.4,53.4,31.1,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:07:55,,1354,30,52.7,32.5,47.3,31.4,49.3,32.1,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:09:55,,1355,30,52.6,31.4,47.7,29.5,52.7,31.3,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:11:55,,1356,29.9,52.6,31.9,49,30.7,51.6,31.4,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:13:55,,1357,30.1,52.7,32.3,47.5,31.4,48.9,31.7,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:15:55,,1358,30,52.6,32.3,48.1,30.8,51.1,31.5,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:17:55,,1359,30,52.5,32.1,45.8,29.8,51.3,31.8,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:19:55,,1360,30,52.7,31.7,48.4,30.5,51.7,31.5,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:21:55,,1361,30,52.7,31.8,46.7,30.1,50.8,31.5,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:23:55,,1362,30,52.7,31.2,48,28.7,54.8,31.2,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:25:55,,1363,30,52.6,31.7,49.2,30.5,51.9,31.2,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:27:55,,1364,30,52.5,31.3,47.8,29.4,52.3,31.5,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:29:55,,1365,30,52.8,31.2,48.4,28.8,54.8,31.3,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:31:55,,1366,30,53,32.5,47.4,31.7,48.9,31.8,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:33:55,,1367,30,52.7,31.3,48.3,29.8,52.1,31,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:35:55,,1368,30,52.6,32.2,47.9,31.4,49.8,31.7,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:37:55,,1369,29.9,52.7,31.8,48.3,30.5,50.6,31.7,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:39:55,,1370,29.9,52.7,31.2,48.1,29.3,53.4,30.9,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:41:55,,1371,29.9,52.7,32.2,47.7,31.5,48.8,31.6,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:43:55,,1372,29.9,52.9,31.8,48.2,29.9,52.4,31.5,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:45:55,,1373,29.8,53,31.7,49.6,30.2,52.6,31.2,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:47:55,,1374,29.8,52.9,32,46.8,30.2,51.6,31.6,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:49:55,,1375,29.8,52.9,31.1,48.7,29.5,53.4,31.2,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:51:55,,1376,29.8,53.7,30.9,50.4,29.9,53.2,30.8,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:53:55,,1377,29.8,53.6,31.8,47.5,30.5,50.6,31.6,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:55:55,,1378,29.9,53.8,31.3,50.6,29.5,53.4,31.3,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:57:55,,1379,29.9,53.3,31.5,49.1,30.1,52.4,31.3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:59:55,,1380,29.8,53.3,31.8,46.5,30.2,50.4,31.5,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:01:55,,1381,29.9,53.3,31.2,49.6,29.6,53.6,31.2,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:03:55,,1382,29.8,53.2,30.7,49.5,29.1,54.4,30.7,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:05:55,,1383,29.8,53.2,32.6,47.5,31.2,50.1,31.5,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:07:55,,1384,29.8,53.4,31.7,48.7,30.1,52.4,31.4,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:09:55,,1385,29.8,53.3,30.9,48.6,29.3,53.6,30.9,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:11:55,,1386,29.8,53,32.2,48.1,31.9,48.8,31.5,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:13:55,,1387,29.9,53.7,32.1,48.9,31.2,50.2,31.5,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:15:55,,1388,30,53.4,31.5,47.9,30.3,50.8,31.5,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:17:55,,1389,29.9,53,31.7,49.4,30.6,51.9,31.1,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:19:55,,1390,29.9,53.1,32,46.9,30.9,49.9,31.3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:21:55,,1391,29.9,53.1,32.4,47.9,31.5,49.5,31.5,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:23:55,,1392,29.9,53.5,31.6,47.8,30.3,51.3,31.4,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:25:55,,1393,29.9,53.3,31.3,48.2,28.8,54.7,31.1,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:27:55,,1394,29.9,53.1,31.5,49.5,30.3,52.3,31,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:29:55,,1395,29.9,53.5,32.1,48,31,49.9,31.4,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:55,,1396,29.9,53.4,31,48.8,29.2,53.7,30.9,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:33:55,,1397,29.9,53,31.7,49.3,30.5,51.6,31.2,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:35:55,,1398,29.8,53.2,31.7,48.5,30.6,50.9,31.3,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:37:55,,1399,29.8,53.5,31.4,49.2,30.2,52,31.2,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:39:55,,1400,29.8,53.3,32.3,47.7,31.4,49.4,31.3,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:41:55,,1401,29.7,53.2,31.4,47.4,29,53.8,31.1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:43:55,,1402,29.8,53.4,31,48.9,28.4,56,30.9,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:45:55,,1403,29.7,53.4,31.2,49.4,29,54,31,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:47:55,,1404,29.7,53.3,32.2,47.6,31.5,49.2,31.3,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:49:55,,1405,29.7,53.2,31.4,47.7,29,53.8,31.1,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:51:55,,1406,29.7,53.4,32.3,48.2,31.4,50.4,31.6,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:53:55,,1407,29.9,53.3,32.4,46.4,31.8,48.3,31.9,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:55:55,,1408,30.1,53.9,31.7,48.5,31.4,49.9,31.6,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:57:55,,1409,30.1,53.1,32.4,47.5,32,48.4,31.9,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:59:55,,1410,30.2,52.8,32.8,46.6,32.6,47.3,32.2,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:01:55,,1411,30.3,52.3,32.9,46.9,32.3,47.7,32.2,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:03:55,,1412,30.3,53,32.9,45.8,32.8,45.9,32.4,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:05:55,,1413,30.4,53.4,32.3,46,32.2,48,32,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:07:55,,1414,30.3,53.8,32.2,46,32,48.1,32,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:09:55,,1415,30.3,52.7,33.2,46.7,32.9,47.3,32.6,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:11:55,,1416,30.6,52.1,32.4,46.3,32.1,47.7,32.1,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:13:55,,1417,30.6,52.6,32.2,46.7,32.1,48.3,31.9,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:15:55,,1418,30.5,52.3,33.4,46,33.6,45.9,32.7,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:17:55,,1419,30.6,52,33.1,46.6,33.1,46.3,32.4,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:19:55,,1420,30.7,51.8,32.4,47.3,32.3,47.3,32.2,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:21:55,,1421,30.7,52.2,33.2,45.8,33.1,45.6,32.6,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:23:55,,1422,30.7,52.3,32.6,46.8,32.7,47.3,32.3,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:25:55,,1423,30.6,52.3,32.6,47.4,32.5,47.4,32.2,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:27:55,,1424,30.7,52.4,32.8,46.6,32.9,47.1,32.6,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:29:55,,1425,30.8,52.2,32.8,45.7,32.7,46.7,32.5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:31:55,,1426,30.7,52.1,32.7,47.4,32.5,47.6,32.4,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:33:55,,1427,30.6,52.3,33.2,46.7,33,47.3,32.6,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:35:55,,1428,30.8,51.3,33.4,45.8,33.3,45.2,32.7,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:37:55,,1429,30.7,51.8,32.9,46.8,32.8,47,32.5,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:39:55,,1430,30.6,52,33.1,47,32.8,47.2,32.6,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:41:55,,1431,30.8,52.2,33.6,45.9,33.5,45.7,32.8,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:43:55,,1432,30.9,51.6,33.4,46.5,33.2,46.4,32.9,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:45:55,,1433,30.8,51.9,33.1,46.6,32.6,47.2,32.7,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:47:55,,1434,30.7,51.3,33,46.8,32.5,47.4,32.6,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:49:55,,1435,30.6,52.2,32.9,47.1,32.6,47.6,32.5,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:51:55,,1436,30.5,52.8,32.9,47.3,32.5,47.7,32.5,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:53:55,,1437,30.6,53.1,32.9,47.4,32.5,47.9,32.5,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:55:55,,1438,30.5,52.9,32.7,47.5,32.5,47.8,32.5,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:57:55,,1439,30.5,52.7,32.7,47.6,32.4,47.8,32.5,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:59:55,,1440,30.5,53,32.8,47.7,32.4,48,32.5,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:01:55,,1441,30.5,52.8,32.7,47.8,32.4,48,32.5,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:03:55,,1442,30.5,52.7,32.7,47.8,32.4,48.1,32.4,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:05:55,,1443,30.5,51.3,32.7,47.6,32.4,48,32.4,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:07:55,,1444,30.5,51.7,32.6,47.9,32.4,48.1,32.4,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:09:55,,1445,30.5,52.5,32.5,46.7,32.3,48.1,32.4,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:11:55,,1446,30.5,52.6,32.4,45.9,32.2,48.3,32.3,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:13:55,,1447,30.6,52.8,32.3,45.6,32.1,48.1,32.2,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:15:55,,1448,30.5,52.8,32.2,45.8,32.2,47,32.1,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:17:55,,1449,30.5,52.8,32,46.3,32,47.5,32,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:19:55,,1450,30.5,53,32,46.1,32,47.9,32,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:21:55,,1451,30.5,53,32.1,46,31.9,48.4,32.1,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:23:55,,1452,30.5,53.3,32.1,46.6,31.9,48.1,32.1,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:25:55,,1453,30.6,53,32.2,47.2,31.9,48,32.2,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:27:55,,1454,30.5,52.8,32.3,47.3,32,47.8,32.2,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:29:55,,1455,30.6,52.8,32.4,47.3,32,48,32.3,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:31:55,,1456,30.6,53.1,32.4,47.3,32,48,32.3,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:33:55,,1457,30.6,53,32.3,47.2,32,48.2,32.2,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:35:55,,1458,30.5,53.1,32.3,46.9,32,48.3,32.2,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:37:55,,1459,30.5,53.1,32.3,47,32,48.3,32.2,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:39:55,,1460,30.5,53.2,32.3,47.6,32,48.4,32.2,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:41:55,,1461,30.5,53.4,32.3,47,32,48.4,32.2,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:43:55,,1462,30.5,53.2,32.2,46.3,31.9,48.6,32.1,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:45:55,,1463,30.5,53,32.1,46.3,31.9,48.6,32.1,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:47:55,,1464,30.5,52.8,32,46.3,31.8,48.8,32.1,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:49:55,,1465,30.5,53.2,32,46.5,31.8,48.9,32,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:51:55,,1466,30.6,53.3,31.9,46.4,31.8,48.8,32,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:53:55,,1467,30.5,53.1,32,46.4,31.7,48.8,32.1,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:55:55,,1468,30.6,53.5,32,46.5,31.8,48.6,32.1,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:57:55,,1469,30.6,53.2,32,46.5,31.8,48.5,32.1,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:59:55,,1470,30.5,53.1,32,46.4,31.7,48.6,32,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:01:55,,1471,30.6,52.9,32,46.4,31.7,48.5,32,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:03:55,,1472,30.6,53.2,32,46.6,31.7,48.5,32,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:05:55,,1473,30.6,53.2,32,46.6,31.7,48.4,32,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:07:55,,1474,30.6,53.2,32,47,31.7,48.4,32.1,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:09:55,,1475,30.6,53.3,32,46.9,31.7,48.4,32.1,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:11:55,,1476,30.5,53.1,32,46.6,31.7,48.3,32.1,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:13:55,,1477,30.6,53.1,32.1,47.2,31.8,48.5,32.1,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:15:55,,1478,30.6,52.4,32.2,47.8,31.8,48.5,32.2,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:17:55,,1479,30.6,53.3,32.2,47.9,31.8,48.6,32.2,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:19:55,,1480,30.5,53.4,32.2,48.1,31.8,48.6,32.2,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:55,,1481,30.5,53.4,32.2,48.1,31.8,48.8,32.2,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:23:55,,1482,30.5,53.3,32.2,48.3,31.8,49,32.2,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:25:55,,1483,30.5,53.2,32.2,47.8,31.8,49,32.2,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:27:55,,1484,30.5,53.3,32.2,48.3,31.8,49.2,32.2,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:29:55,,1485,30.5,53.2,32.2,48.4,31.8,49.1,32.2,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:31:55,,1486,30.5,52.9,32.3,48.4,31.8,49.1,32.2,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:33:55,,1487,30.5,52.4,32.3,48.5,31.8,49.1,32.2,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:35:55,,1488,30.6,52.3,32.3,48.5,31.8,49.2,32.2,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:37:55,,1489,30.5,52.9,32.2,48.2,31.8,49.2,32.2,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:39:55,,1490,30.5,52.6,32.2,48.4,31.8,49.2,32.2,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:41:55,,1491,30.5,53.1,32.2,48.6,31.8,49.3,32.2,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:43:55,,1492,30.5,52.8,32.3,48.7,31.9,49.3,32.2,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:45:55,,1493,30.5,52.6,32.3,48.6,31.9,49.3,32.2,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:47:55,,1494,30.6,52.7,32.3,48.8,31.9,49.4,32.2,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
